Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
LZOS7JPYOO1685122967,Tara Bawa,Infinix/Note 5/Milan Black/3 GB/32 GB,2,10999,21998,BIRTHDAYGIFT,20678.12,3722.06,2020-01-01,Pending,Returned,Credit Card,Diners Club,9120980468,"855
Sachar
Bhilai 093093"
4X5M06MX2S1685122967,Navya Rao,OPPO/F17/Navy Blue/6 GB/128 GB,2,20990,41980,REFERRAL10,37782.0,6800.76,2020-01-01,Paid,Returned,Digital Wallets,Paytm,9169266188,"882
Keer Circle, Shimoga 409043"
AUZK55GFTZ1685122967,Nirvaan Sidhu,SAMSUNG/Galaxy Note 3 Neo/White/2 GB/16 GB,1,11250,11250,NEWYEAR15,9562.5,1721.25,2020-01-01,Paid,Transit,Digital Wallets,Paytm,9110314153,"819
Ranganathan Chowk
Surat-659586"
RH59QQ31HP1685122967,Ranbir Krishna,SAMSUNG/Galaxy J2 2018/Gold/2 GB/16 GB,1,7500,7500,NEWYEAR15,6375.0,1147.5,2020-01-01,Pending,Transit,Net Banking,SBI,8354354857,"78, Sekhon Chowk
Jehanabad 084721"
D0KYWHOQ4B1685122967,Pihu Badami,Xiaomi/REDMI 9 Prime/Space Blue/4 GB/64 GB,1,11999,11999,REFERRAL10,10799.1,1943.84,2020-01-01,Pending,Delivered,Digital Wallets,Freecharge,9108350610,"H.No. 849, Kakar
Raichur 691396"
T8IHY9D0YR1685122967,Anvi Kumer,realme/3/Radiant Blue/4 GB/64 GB,1,12999,12999,REFERRAL10,11699.1,2105.84,2020-01-01,Pending,Transit,UPI,Google Pay,9659452970,"H.No. 58
Jain Ganj, Bijapur 312848"
IBG90XV61I1685122967,Himmat Lad,realme/C25s/Watery Blue/4 GB/64 GB,1,10999,10999,,10999,1979.82,2020-01-01,Pending,Returned,Digital Wallets,Amazon Pay,8838509555,"255, Comar Path
Indore 930203"
BKBFY7MKIL1685122967,Yashvi Rajagopalan,SAMSUNG/Z1/Black/768 MB/4 GB,2,3990,7980,NEWYEAR15,6783.0,1220.94,2020-01-01,Paid,Delivered,Credit Card,Diners Club,9124151959,"68/511, Vig Path, Surendranagar Dudhrej-629378"
EFNN0QA7Z21685122967,Armaan Contractor,Infinix/Smart 8/Aegean Blue/2 GB/32 GB,2,8999,17998,NEWYEAR15,15298.3,2753.69,2020-01-01,Paid,Transit,Digital Wallets,Google Pay,9138188708,"87/47
Deshpande Marg
Guntur 918429"
ISWQWI7WRK1685122967,Kabir Cheema,Infinix/Note 10/Black/4 GB/64 GB,1,13999,13999,,13999,2519.82,2020-01-01,Pending,Transit,Digital Wallets,Amazon Pay,9800160939,"499
Shankar, Nangloi Jat 621762"
05GRA15XZ21685122967,Parinaaz Madan,SAMSUNG/Galaxy Note 10 Plus/Aura White/12 GB/256 GB,1,85000,85000,BIRTHDAYGIFT,79900.0,14382.0,2020-01-01,Pending,Transit,Net Banking,SBI,9124936123,"233, Jhaveri Ganj
Thoothukudi-634481"
YJ0WB7UP0O1685122967,Jivin Jani,Lenovo/P2/Grey/3 GB/32 GB,2,16999,33998,NEWYEAR15,28898.3,5201.69,2020-01-01,Pending,Returned,Credit Card,RuPay,9147510307,"H.No. 657
Kari Marg
Raurkela Industrial Township 543211"
7GWK7BKQU81685122967,Ahana  Goyal,SAMSUNG/Grand Prime 4G/White/1 GB/8 GB,2,7999,15998,BIRTHDAYGIFT,15038.12,2706.86,2020-01-01,Paid,Returned,Digital Wallets,Freecharge,9147566256,"75
Karpe Path
Deoghar 363307"
WADU417IG01685122967,Zeeshan Tak,Motorola/G8 Plus/Crystal Pink/4 GB/64 GB,2,15999,31998,REFERRAL10,28798.2,5183.68,2020-01-01,Pending,Returned,Credit Card,Mastercard,9107789202,"547, Boase Nagar
Bahraich 047541"
SC8VG2Y5011685122967,Madhup Dhar,LG/G7+ ThinQ/Blue/6 GB/128 GB,2,55000,110000,REFERRAL10,99000.0,17820.0,2020-01-01,Pending,Returned,UPI,Amazon Pay,7322968990,"95/88
Sunder Street, Bhiwani-755555"
OFBO0XFKIJ1685122967,Seher Gera,Apple/iPhone 7/Jet Black/2 GB/128 GB,2,34900,69800,NEWYEAR15,59330.0,10679.4,2020-01-01,Paid,Returned,Digital Wallets,Paytm,9133908881,"187, Bora Road, Orai 636185"
4E54JTUP351685122967,Manjari Mani,LG/L90 Dual/White/1 GB/8 GB,1,15532,15532,BIRTHDAYGIFT,14600.08,2628.01,2020-01-01,Paid,Returned,Credit Card,Mastercard,9186777755,"H.No. 66, Babu Marg
Hospet-779943"
OQ5NKA4U8X1685122967,Samiha Gara,realme/Narzo 20A/Glory Silver/3 GB/32 GB,1,10999,10999,BIRTHDAYGIFT,10339.06,1861.03,2020-01-01,Paid,Returned,Debit Card,Mastercard,9111386633,"H.No. 09
Dey Chowk, Narasaraopet 600863"
18N4EW1WYZ1685122967,Zeeshan Reddy,POCO/M2 Pro/Two shades of black/4 GB/64 GB,2,17999,35998,,35998,6479.64,2020-01-01,Pending,Transit,UPI,PhonePe,9103054113,"421
Dora Circle
Unnao 448894"
NU51PEQN5H1685122967,Nishith Viswanathan,Apple/iPhone 13 Pro/Gold/6 GB/128 GB,1,119900,119900,BIRTHDAYGIFT,112706.0,20287.08,2020-01-01,Paid,Delivered,Digital Wallets,Cash on Delivery (COD),9172391492,"H.No. 45, Lala Street, Gaya-012855"
Y8S5BXCQSN1685122967,Tarini Baral,vivo/Y71i/Matte Black/2 GB/16 GB,1,8990,8990,,8990,1618.2,2020-01-01,Paid,Transit,UPI,Paytm,7760534568,"H.No. 273, Dutta, Rampur 373480"
NXGCMAQWSR1685122967,Tushar Vig,realme/X/Space Blue/4 GB/,2,17999,35998,,35998,6479.64,2020-01-01,Paid,Returned,Digital Wallets,Amazon Pay,8193375658,"695
Kibe Circle
Sirsa-446220"
PWABH2INCM1685122967,Myra Mahajan,Apple/iPhone 12 Mini/Red/4GB/128 GB,1,64900,64900,BIRTHDAYGIFT,61006.0,10981.08,2020-01-01,Pending,Returned,Net Banking,PNB,9118847297,"804, Sharaf, Nagaon-807935"
2J83KS53WS1685122967,Tarini Bedi,GIONEE/F205 Pro/Black/2 GB/16 GB,2,6990,13980,NEWYEAR15,11883.0,2138.94,2020-01-01,Paid,Transit,Digital Wallets,Amazon Pay,9112031668,"77
Sheth Street
Kolhapur-871068"
FQF2UHJPHU1685122967,Parinaaz Anand,GIONEE/F10 Plus/Oxford Blue/3 GB/32 GB,2,8590,17180,REFERRAL10,15462.0,2783.16,2020-01-01,Paid,Transit,Digital Wallets,Google Pay,9143913657,"24
Raj Marg, Bokaro-576064"
ZJA67754IS1685122967,Heer Sen,Lenovo/K10 Plus/Black/4 GB/64 GB,1,13999,13999,NEWYEAR15,11899.15,2141.85,2020-01-01,Pending,Returned,UPI,Google Pay,9129740442,"H.No. 87, Rastogi Zila, Tadepalligudem 962943"
7L4MW7M60G1685122967,Trisha Chaudhary,OPPO/A74 5G/Fluid Black/4 GB/128 GB,2,18490,36980,,36980,6656.4,2020-01-01,Paid,Delivered,UPI,Google Pay,9124105092,"75/304
Walia Marg, Panchkula 836934"
CBQ6OJPQ1A1685122967,Umang Sahota,Xiaomi/Redmi Note 6 Pro/Blue/4 GB/64 GB,1,12999,12999,,12999,2339.82,2020-01-01,Pending,Returned,Credit Card,Visa,7720070703,"83/54, Tripathi Zila
Bidhannagar 876958"
Q8FPWGIS991685122967,Kimaya Gour,Nokia/150/150 DS/Black/4 MB/4 MB,2,2540,5080,BIRTHDAYGIFT,4775.2,859.54,2020-01-01,Paid,Delivered,Digital Wallets,Google Pay,7648279129,"366
Tata
Patna 300912"
IDCTP3AXAE1685122967,Myra Dar,vivo/V9 Youth/Black/4 GB/32 GB,2,19990,39980,REFERRAL10,35982.0,6476.76,2020-01-01,Paid,Transit,Credit Card,Mastercard,9109637538,"H.No. 260, Solanki
Bhubaneswar 139941"
RVS1RJWDZ01685122967,Keya Mander,SAMSUNG/Galaxy Note10 Lite/Aura Black/8 GB/128 GB,1,45000,45000,NEWYEAR15,38250.0,6885.0,2020-01-01,Paid,Returned,Digital Wallets,Freecharge,9189169050,"H.No. 60
Tara Circle, Nagercoil-138439"
FZ9DFYVILB1685122967,Ryan Sawhney,Xiaomi/Redmi Y2/Black/4 GB/64 GB,1,10999,10999,BIRTHDAYGIFT,10339.06,1861.03,2020-01-01,Paid,Delivered,Digital Wallets,Paytm,9187882040,"53/747, Sabharwal Street
Serampore-702185"
QPB4UWIGYH1685122967,Vidur Ranganathan,Infinix/Hot 10/Moonlight Jade/6 GB/128 GB,1,13999,13999,NEWYEAR15,11899.15,2141.85,2020-01-01,Pending,Delivered,Net Banking,Axis,9184477161,"44, Bala
Erode 266016"
67A2HOWZMH1685122967,Mahika Thaman,Infinix/Hot 11S/Purple/4 GB/64 GB,1,13999,13999,,13999,2519.82,2020-01-01,Paid,Delivered,UPI,BHIM UPI,9172664640,"123, Sathe Street, Jamshedpur 958321"
IR3W02JAZO1685122967,Nehmat Brar,Infinix/Smart 2/Bordeaux Red/2 GB/16 GB,2,6999,13998,BIRTHDAYGIFT,13158.12,2368.46,2020-01-01,Pending,Returned,Debit Card,Mastercard,9100576848,"449, Rege Street
Madurai-206784"
CS4L4GWWLF1685122967,Prisha D’Alia,HTC/Desire 616/Pearl White/1 GB/4 GB,2,17200,34400,NEWYEAR15,29240.0,5263.2,2020-01-01,Paid,Transit,Net Banking,SBI,7353329986,"H.No. 10
Dubey Street, Ranchi 668768"
XELSOHI0L21685122967,Aarna Kamdar,Apple/iPhone SE/Black/2 GB/64 GB,1,39900,39900,BIRTHDAYGIFT,37506.0,6751.08,2020-01-01,Paid,Returned,UPI,BHIM UPI,7215776040,"24/10
Krishna Street
Siwan-320626"
C1128N7OHO1685122967,Aarush Baral,SAMSUNG/Galaxy E5/Brown/1.5 GB/16 GB,1,20400,20400,,20400,3672.0,2020-01-01,Pending,Returned,Debit Card,Mastercard,7500220615,"59/94
Bala, Gurgaon 673556"
6UJURNXCXC1685122967,Adah Wagle,Lenovo/S560/Deep Black/1 GB/8 GB,1,19999,19999,BIRTHDAYGIFT,18799.06,3383.83,2020-01-01,Paid,Transit,Digital Wallets,Mobikwik,9186207929,"H.No. 57
Malhotra Nagar
Surendranagar Dudhrej 204512"
U5N211DIEX1685122967,Eva Uppal,Lenovo/K8/Venom Black/3 GB/32 GB,2,11499,22998,NEWYEAR15,19548.3,3518.69,2020-01-01,Paid,Transit,Digital Wallets,Cash on Delivery (COD),9145452611,"90/116
Dey Street, Unnao-107533"
P18OXWSXE11685122967,Kanav Kara,Google Pixel/Nexus 5X/Carbon/2 GB/16 GB,2,25990,51980,REFERRAL10,46782.0,8420.76,2020-01-01,Pending,Returned,Digital Wallets,Google Pay,9185982272,"H.No. 384, Bedi Zila
Kota 780107"
ST8Z2UBUMG1685122967,Vanya Solanki,Infinix/Note 4/Champagne Gold/3 GB/32 GB,2,8999,17998,BIRTHDAYGIFT,16918.12,3045.26,2020-01-01,Pending,Delivered,UPI,BHIM UPI,9106430427,"60/312, Shan Street
Thiruvananthapuram 122740"
ORGNXPGGIB1685122967,Advik Koshy,SAMSUNG/Guru 1200/Black//2 MB,1,1100,1100,,1100,198.0,2020-01-01,Pending,Delivered,Digital Wallets,Ola Money,9118702150,"65/51, Lad Ganj, Munger 150882"
77RIQGZ3LD1685122967,Tejas Swamy,Lenovo/Vibe K5 Plus/Silver/2 GB/16 GB,1,8499,8499,NEWYEAR15,7224.15,1300.35,2020-01-01,Pending,Returned,Debit Card,Visa,9275835190,"575, Jani Street
Ichalkaranji 054281"
T58UYSK19T1685122967,Pari Raj,LG/Q Stylus/Black/3 GB/32 GB,1,20000,20000,REFERRAL10,18000.0,3240.0,2020-01-01,Pending,Transit,Credit Card,Mastercard,9138029264,"H.No. 44, Kumar Path, Khora -401676"
1W8MEAGQ7B1685122967,Purab Tella,Lenovo/A5000/Black/1 GB/8 GB,1,6499,6499,REFERRAL10,5849.1,1052.84,2020-01-01,Paid,Returned,UPI,Amazon Pay,9123643141,"97/99
Loyal Chowk, Etawah 180609"
MB22CHCT2I1685122968,Vritika Dani,Infinix/Hot 11S/Polar Black/4 GB/128 GB,2,14999,29998,REFERRAL10,26998.2,4859.68,2020-01-01,Pending,Delivered,Digital Wallets,Paytm,9166921602,"16/670, Chauhan, South Dumdum-434527"
9UC79AC6O81685122968,Manjari Kannan,vivo/Y20/Obsidian Black/8 GB/256 GB,2,13995,27990,REFERRAL10,25191.0,4534.38,2020-01-01,Paid,Delivered,Debit Card,RuPay,9100151917,"H.No. 27
Rajagopalan Street, Orai-239967"
URS2OEU07I1685122968,Indrans Rege,ASUS/ROG Phone 5 Ultimate/White/18 GB/512 GB,2,85999,171998,BIRTHDAYGIFT,161678.12,29102.06,2020-01-01,Pending,Delivered,Credit Card,Diners Club,9181793000,"35/824, Setty Nagar, Warangal-540567"
BP9LZTJJP81685122968,Vihaan Varma,Xiaomi/Mi A3/More Than White/4 GB/64 GB,2,14990,29980,NEWYEAR15,25483.0,4586.94,2020-01-01,Pending,Transit,Debit Card,Mastercard,9139586638,"H.No. 283
Dar Ganj
Tirupati 188237"
MCIPZZTT101685122968,Shalv Dhillon,Lenovo/K3 Note/Yellow/2 GB/16 GB,1,7999,7999,NEWYEAR15,6799.15,1223.85,2020-01-01,Pending,Returned,Digital Wallets,PhonePe,8598506193,"73/296, Hora Road, Kumbakonam-413887"
PQWH1ORL5M1685122968,Miraan Atwal,Apple/iPhone 13 Pro Max/Graphite/6 GB/512 GB,1,159900,159900,,159900,28782.0,2020-01-01,Pending,Delivered,Credit Card,Mastercard,9133823126,"H.No. 10
Chacko Ganj, Danapur-133585"
IX03M7VO6V1685122968,Charvi Lal,vivo/Y20 T/Obsidian Black/6 GB/64 GB,1,19490,19490,REFERRAL10,17541.0,3157.38,2020-01-01,Paid,Delivered,UPI,Amazon Pay,9178011781,"H.No. 200
Butala Nagar, Ramagundam-207442"
IJTVL4N1J41685122968,Tiya Rege,LG/K42/Grey/3 GB/64 GB,1,14000,14000,,14000,2520.0,2020-01-01,Paid,Returned,UPI,Amazon Pay,9142966571,"419, Lala Chowk
Karimnagar-723289"
EYPKBLFVGS1685122968,Arhaan Sanghvi,OPPO/A12/Black/3 GB/32 GB,1,10990,10990,NEWYEAR15,9341.5,1681.47,2020-01-01,Pending,Returned,Net Banking,SBI,9132249022,"20/03
Srivastava Chowk
Ujjain-905059"
J4LQNAY0DR1685122968,Ahana  Mani,Apple/iPhone 6s Plus/Space Grey/2 GB/16 GB,2,72000,144000,,144000,25920.0,2020-01-01,Pending,Returned,Digital Wallets,Freecharge,8076911595,"H.No. 82
Khare Path, Thrissur-568492"
2LIPL3HL721685122968,Tiya Garde,Lenovo/K6 Note/Grey/4 GB/32 GB,1,9150,9150,,9150,1647.0,2020-01-01,Pending,Transit,Debit Card,RuPay,9145022504,"H.No. 336
Deep Nagar
Loni 121548"
8U63U70Y6J1685122968,Jiya Brar,Xiaomi/REDMI Note 9/Arctic White/4 GB/64 GB,1,14999,14999,REFERRAL10,13499.1,2429.84,2020-01-01,Paid,Returned,UPI,BHIM UPI,9147050990,"181, Jani Path, Proddatur-710131"
TA8NUN5FCA1685122968,Samar Bal,Apple/iPhone 13 Pro Max/Graphite/6 GB/1 TB,2,179900,359800,,359800,64764.0,2020-01-01,Paid,Returned,Debit Card,Mastercard,9137854659,"H.No. 190
Bhatia, Rajpur Sonarpur 293853"
Q2HIQIU9QB1685122968,Yuvraj  Malhotra,Lenovo/A7000/Black/2 GB/8 GB,2,5499,10998,NEWYEAR15,9348.3,1682.69,2020-01-01,Pending,Delivered,Digital Wallets,Freecharge,9197202486,"H.No. 076
Sharma Marg
Kalyan-Dombivli-197968"
E7XVALCF0X1685122968,Piya Wason,GIONEE/F205 Pro/Blue/2 GB/16 GB,2,6990,13980,NEWYEAR15,11883.0,2138.94,2020-01-01,Pending,Delivered,UPI,Amazon Pay,9194423830,"62/567, Date Nagar
Rajkot 800404"
A2R2DSO4BB1685122968,Sumer Jha,SAMSUNG/Galaxy Core Prime/Silver/1 GB/8 GB,2,6995,13990,BIRTHDAYGIFT,13150.6,2367.11,2020-01-01,Paid,Returned,UPI,Amazon Pay,9138527018,"20/33
Rana Zila
Saharanpur 842498"
R7WQP0T02I1685122968,Anya Bose,Google Pixel/3 XL/Not Pink/4 GB/64 GB,1,83000,83000,BIRTHDAYGIFT,78020.0,14043.6,2020-01-01,Paid,Returned,Digital Wallets,Google Pay,9113865520,"752, Kashyap, Kharagpur 897030"
IIME3FN1WK1685122968,Nayantara Johal,vivo/V9 Youth/Black/4 GB/32 GB,2,19990,39980,,39980,7196.4,2020-01-01,Paid,Transit,Credit Card,American Express,9894026299,"21/802
Deo Nagar
Madurai-066170"
WDYSOF8P1R1685122968,Heer Andra,Infinix/Smart 5A/Midnight Black/2 GB/32 GB,2,7999,15998,BIRTHDAYGIFT,15038.12,2706.86,2020-01-01,Pending,Returned,Digital Wallets,PhonePe,9168736219,"H.No. 056
Chaudhuri Marg, Sangli-Miraj & Kupwad 536740"
WUZ66D96IG1685122968,Vardaniya Ratta,Apple/iPhone 6s Plus/Gold/2 GB/64 GB,2,59999,119998,,119998,21599.64,2020-01-01,Pending,Delivered,Debit Card,RuPay,9190355419,"16/348, Rege Nagar
Ulhasnagar-072984"
627QS232OE1685122968,Yashvi Dube,Infinix/Note 5/Ice Blue/3 GB/32 GB,1,10399,10399,,10399,1871.82,2020-01-01,Pending,Returned,Net Banking,SBI,9151284918,"944
Buch Circle
Eluru 413576"
U4LU6U8KRL1685122968,Hansh Sachdev,LG/K-10/Black Blue/2 GB/16 GB,1,7799,7799,REFERRAL10,7019.1,1263.44,2020-01-01,Pending,Transit,Debit Card,Mastercard,9167850512,"913, Varughese Path
Bijapur-888941"
6ZHEDZEDMN1685122968,Diya Kuruvilla,HTC/820 G+/Milkyway Grey/1 GB/16 GB,1,19695,19695,BIRTHDAYGIFT,18513.3,3332.39,2020-01-01,Pending,Delivered,Digital Wallets,Mobikwik,9157092935,"14
Deep, Navi Mumbai 766677"
DHN4CPPZVF1685122968,Ryan Devan,Nokia/105 SS 2021/Black/4 MB/4 MB,1,1399,1399,NEWYEAR15,1189.15,214.05,2020-01-01,Pending,Returned,Digital Wallets,Cash on Delivery (COD),9113153393,"H.No. 48
Aggarwal, Raebareli 817712"
MAROQUPW561685122968,Kabir Barad,Google Pixel/3/Not Pink/4 GB/128 GB,1,80000,80000,BIRTHDAYGIFT,75200.0,13536.0,2020-01-01,Pending,Transit,Credit Card,Visa,9192800277,"H.No. 70
Soman Chowk
Kottayam-693038"
J0ELUK0LA61685122968,Hazel Sidhu,LG/Q7/Moroccan Blue/3 GB/32 GB,1,16790,16790,BIRTHDAYGIFT,15782.6,2840.87,2020-01-01,Paid,Delivered,Net Banking,ICICI,9192180232,"08, Sha Circle, Chennai-801596"
19KDD28D0X1685122968,Bhamini Kurian,LG/Optimus L70/Black/1 GB/4 GB,2,12791,25582,REFERRAL10,23023.8,4144.28,2020-01-01,Pending,Transit,Digital Wallets,Amazon Pay,9114798560,"H.No. 30
Choudhary Path, Salem-807270"
VM2YPJR8EJ1685122968,Prerak Hans,Infinix/Smart 4/Quetzal Cyan/2 GB/32 GB,1,8999,8999,,8999,1619.82,2020-01-01,Pending,Delivered,Digital Wallets,Ola Money,9315958579,"H.No. 164, Lad Zila
South Dumdum-673243"
RA6BKP7TT91685122968,Dhruv Jha,Apple/iPhone 13 Pro Max/Sierra Blue/6 GB/128 GB,2,129900,259800,NEWYEAR15,220830.0,39749.4,2020-01-01,Paid,Returned,Debit Card,RuPay,7351894837,"H.No. 17
Mander Path
Surendranagar Dudhrej-585644"
XDU02UDA051685122968,Anika Bala,SAMSUNG/Galaxy M11/Black/4 GB/64 GB,1,11300,11300,,11300,2034.0,2020-01-01,Pending,Returned,Digital Wallets,Google Pay,9171758718,"38/05
Sarkar Road
Guna-104322"
JXR9TQZONX1685122968,Armaan Kara,SAMSUNG/Galaxy S10/Prism Blue/8 GB/128 GB,1,71000,71000,NEWYEAR15,60350.0,10863.0,2020-01-01,Paid,Transit,Credit Card,RuPay,8875879112,"89/34
Iyengar, Kolhapur 335482"
8T51J6MARM1685122968,Suhana Kala,SAMSUNG/Galaxy Z Fold3 5G/Phantom Silver/12 GB/256 GB,1,171999,171999,,171999,30959.82,2020-01-01,Paid,Delivered,Digital Wallets,Freecharge,7722939604,"19/021, Borde Circle
Buxar-904921"
03AZHOLGM61685122968,Gokul Lad,SAMSUNG/Galaxy J4/Gold/3 GB/32 GB,2,10990,21980,BIRTHDAYGIFT,20661.2,3719.02,2020-01-01,Paid,Returned,UPI,PhonePe,9923781178,"78/99, Dhaliwal Ganj
Nagpur-636707"
WRD718J3SQ1685122968,Eva Sen,SAMSUNG/Galaxy M30S/Pearl white/4 GB/128 GB,1,16999,16999,NEWYEAR15,14449.15,2600.85,2020-01-01,Paid,Delivered,Digital Wallets,Mobikwik,9112111140,"H.No. 72
Bera Chowk, Naihati-756437"
5F7A8BZ8HP1685122968,Jayesh Raja,ASUS/Zenfone Selfie/Pink/3 GB/16 GB,1,12490,12490,BIRTHDAYGIFT,11740.6,2113.31,2020-01-01,Pending,Returned,Digital Wallets,Google Pay,9166473041,"16/372
Krishna Circle, Khammam 961563"
UTDGMP2SW71685122968,Yasmin Lal,SAMSUNG/Galaxy Note 10/Aura Black/8 GB/256 GB,2,75000,150000,BIRTHDAYGIFT,141000.0,25380.0,2020-01-01,Paid,Returned,Digital Wallets,Paytm,9142876210,"H.No. 12, Gulati Zila, Burhanpur 695602"
87658J35XT1685122968,Priyansh Kannan,SAMSUNG/Galaxy A8 Star/White/6 GB/64 GB,2,18990,37980,,37980,6836.4,2020-01-01,Paid,Returned,Credit Card,RuPay,9188541312,"52/41, Chanda Road
Allahabad 685897"
5SXDN7Y3H31685122968,Kavya Shankar,Xiaomi/Redmi 8A Dual/Sea Blue/3 GB/64 GB,1,9499,9499,REFERRAL10,8549.1,1538.84,2020-01-01,Paid,Returned,Net Banking,HDBC,9114331447,"788
Sant Circle
Thanjavur 211490"
59Z2YB0CIC1685122968,Nayantara Chaudry,Apple/iPhone 11/Purple/4GB/128 GB,2,54900,109800,REFERRAL10,98820.0,17787.6,2020-01-01,Pending,Delivered,UPI,PhonePe,9104900873,"H.No. 27, Saha Road
Mysore 125754"
CZ65TI7V0Z1685122968,Mannat Rama,SAMSUNG/Galaxy M30s/White/6 GB/128 GB,1,16999,16999,REFERRAL10,15299.1,2753.84,2020-01-01,Pending,Delivered,Credit Card,American Express,9170921565,"95/721
Shere Chowk, Bareilly 888048"
7CB46T4ZDN1685122968,Jiya Yohannan,Apple/iPhone 6s Plus/Space Grey/2 GB/16 GB,2,72000,144000,,144000,25920.0,2020-01-01,Pending,Delivered,Digital Wallets,Cash on Delivery (COD),9136531862,"H.No. 97
Kannan Zila
Bathinda 480822"
DBDH04C7H91685122968,Madhav Lal,OPPO/Ravichandran Ashwin Limited Edition/Black/4 GB/64 GB,1,22990,22990,REFERRAL10,20691.0,3724.38,2020-01-01,Paid,Returned,Debit Card,RuPay,9183165308,"H.No. 985, Bahri Path, Mau-865221"
N97MOJOFP01685122968,Indrajit Saha,SAMSUNG/Galaxy J1 Ace/White/512 MB/4 GB,2,5110,10220,NEWYEAR15,8687.0,1563.66,2020-01-01,Paid,Returned,Net Banking,HDBC,9179333293,"26/51, Sachdev Ganj
Maheshtala-214031"
AA8AEI6JSC1685122968,Eshani Kanda,realme/8 5G/Supersonic Blue/4 GB/128 GB,2,16999,33998,,33998,6119.64,2020-01-01,Pending,Delivered,Digital Wallets,Mobikwik,9177009550,"H.No. 356, Vig Circle
South Dumdum-487783"
ZBGLI9UFXS1685122968,Prerak Mander,realme/5 Pro/Sparkling Blue/8 GB/128 GB,2,17999,35998,,35998,6479.64,2020-01-01,Pending,Delivered,UPI,Paytm,9144486533,"H.No. 957, Contractor Road
Ahmednagar-162735"
UUKW0QFI4F1685122968,Vanya Dhar,Nokia/5/Tempered Blue/2 GB/16 GB,2,6400,12800,NEWYEAR15,10880.0,1958.4,2020-01-01,Paid,Returned,Net Banking,ICICI,9164041547,"71/242
Kakar Marg
Hajipur 859173"
9BO99CLVPR1685122968,Mehul Badal,Infinix/Smart 5A/Midnight Black/2 GB/32 GB,1,7999,7999,,7999,1439.82,2020-01-01,Paid,Returned,Net Banking,ICICI,9196913112,"H.No. 54
Bhat Road
Ambarnath 374808"
UPHBW3UTDM1685122968,Saira Baria,GIONEE/Elife S7/White/2 GB/16 GB,1,15999,15999,BIRTHDAYGIFT,15039.06,2707.03,2020-01-01,Paid,Delivered,Digital Wallets,Cash on Delivery (COD),9194166783,"74/18
Yohannan Chowk
Giridih 037890"
CFHJYM67R11685122968,Gatik Krishnamurthy,HTC/One E9+/Meteor Grey/3 GB/32 GB,2,38800,77600,NEWYEAR15,65960.0,11872.8,2020-01-01,Pending,Delivered,Credit Card,RuPay,7837908158,"H.No. 156
Gola, Mathura-461920"
D7Z17VCZT61685122968,Kavya Buch,Motorola/G40 Fusion/Dynamic Gray/6 GB/128 GB,2,19999,39998,REFERRAL10,35998.2,6479.68,2020-01-01,Paid,Delivered,UPI,Amazon Pay,9137666749,"191, Kara Marg
Asansol-797677"
RF1NC089EA1685122968,Vritika Dutt,Apple/iPhone 11/Yellow/4GB/128 GB,1,54900,54900,NEWYEAR15,46665.0,8399.7,2020-01-01,Pending,Returned,Digital Wallets,PhonePe,9152015807,"H.No. 235
Dubey Road
Indore 404078"
SERYBY86K61685122968,Kartik Banerjee,SAMSUNG/Galaxy J7 Prime 2/Black/3 GB/32 GB,1,14990,14990,REFERRAL10,13491.0,2428.38,2020-01-01,Pending,Delivered,UPI,BHIM UPI,9163399129,"H.No. 440
Jani Circle, Bhusawal-543410"
CFOUIEEPVD1685122968,Drishya Raman,LG/L90 Dual/White/1 GB/8 GB,1,15532,15532,BIRTHDAYGIFT,14600.08,2628.01,2020-01-01,Paid,Delivered,Net Banking,Axis,9172438370,"61/933
Swaminathan Circle
Ramgarh-814856"
KEMZHZTF321685122968,Anaya Borra,Apple/iPhone 13/Red/4GB/256 GB,2,89900,179800,BIRTHDAYGIFT,169012.0,30422.16,2020-01-01,Pending,Returned,Digital Wallets,PhonePe,9108110705,"79/68
Ramesh Marg
Bongaigaon 735861"
5E3N18R6YH1685122968,Nitara Deo,OPPO/F17/Dynamic Orange/6 GB/128 GB,2,20990,41980,REFERRAL10,37782.0,6800.76,2020-01-01,Pending,Delivered,Net Banking,SBI,9127252460,"H.No. 60, Dutta Road
Kalyan-Dombivli-732984"
56AAJLYQIB1685122968,Vidur Golla,realme/Narzo 30 Pro 5G/Blade Silver/6 GB/64 GB,2,18999,37998,BIRTHDAYGIFT,35718.12,6429.26,2020-01-01,Pending,Delivered,Digital Wallets,Paytm,9109558538,"49/37, Zachariah Chowk, Raurkela Industrial Township-471750"
QYW6BIT2FC1685122968,Hazel Saini,SAMSUNG/Galaxy M11/Metallic Blue/3 GB/32 GB,1,11745,11745,REFERRAL10,10570.5,1902.69,2020-01-01,Paid,Returned,UPI,Paytm,9197813760,"490, Bera Street
Belgaum-116890"
FZQS9X60451685122968,Darshit Jaggi,Infinix/Note 11/Celestial Snow/6 GB/128 GB,1,16999,16999,,16999,3059.82,2020-01-01,Pending,Returned,Credit Card,Diners Club,8057571518,"H.No. 971, Contractor
Madurai 416390"
