Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
0ARFIEYO2J1685122974,Shanaya Shankar,SAMSUNG/Galaxy S Duos 3/Ceramic White/512 MB/4 GB,1,6048,6048,BIRTHDAYGIFT,5685.12,1023.32,2020-01-02,Pending,Delivered,Digital Wallets,PhonePe,9052319665,"H.No. 028
Lala Street, Mango-856558"
PKEZY13Q1Y1685122974,Aaina Chaudhuri,vivo/Y21/Midnight Blue/8 GB/256 GB,2,54990,109980,REFERRAL10,98982.0,17816.76,2020-01-02,Pending,Transit,Debit Card,Visa,9669375516,"016, Devan Chowk
Junagadh 093196"
5XQ3KIA89S1685122974,Divij Ramanathan,Apple/iPhone 11/Yellow/4GB/256 GB,2,64900,129800,BIRTHDAYGIFT,122012.0,21962.16,2020-01-02,Pending,Transit,Net Banking,Axis,9898866156,"472
Khalsa Chowk
Vijayanagaram-783635"
I82UMMLW921685122974,Zain Dani,Xiaomi/Redmi 9/Sky Blue/4 GB/64 GB,2,10121,20242,REFERRAL10,18217.8,3279.2,2020-01-02,Pending,Returned,Credit Card,American Express,9182900514,"58
Balakrishnan, Parbhani 023784"
QPTQTSYYWK1685122974,Trisha Hayre,LG/G4/Metallic Gray/3 GB/32 GB,1,25999,25999,REFERRAL10,23399.1,4211.84,2020-01-02,Paid,Transit,Digital Wallets,Cash on Delivery (COD),9179878964,"H.No. 43
Dhar Circle, Dhanbad 685923"
DPKVQE3T3G1685122974,Ayesha Vyas,Apple/iPhone 13 Pro Max/Graphite/4GB/512 GB,2,159900,319800,BIRTHDAYGIFT,300612.0,54110.16,2020-01-02,Paid,Transit,UPI,Paytm,8019021958,"38/64, Magar Marg
Cuttack-106190"
E3BQJNL9IR1685122974,Pihu Mangat,Nokia/2.2/Black/2 GB/16 GB,1,8599,8599,BIRTHDAYGIFT,8083.06,1454.95,2020-01-02,Pending,Returned,Net Banking,ICICI,9326417538,"88/371, Sengupta Street, Kavali 808590"
I1G41S0OSY1685122974,Vardaniya Chawla,Apple/iPhone 6 Plus/Space Grey/1 GB/128 GB,1,80500,80500,,80500,14490.0,2020-01-02,Pending,Transit,Digital Wallets,Amazon Pay,9129131237,"803, Chakrabarti, Bardhaman-757562"
4VDCCC9A6B1685122974,Indranil Chatterjee,LG/Q7+/Lavender Violet/4 GB/64 GB,1,21001,21001,NEWYEAR15,17850.85,3213.15,2020-01-02,Pending,Delivered,Debit Card,Mastercard,8033703730,"032
Wali Path
Erode-127859"
4GDMVR48Q81685122974,Hazel Aurora,Motorola/G40 Fusion/Dynamic Gray/6 GB/128 GB,1,19999,19999,REFERRAL10,17999.1,3239.84,2020-01-02,Pending,Returned,Digital Wallets,Freecharge,9166420399,"H.No. 524, Kale Road
Jalna-934143"
HQUVM4DC2G1685122974,Eshani Choudhry,OPPO/A71k/Gold/3 GB/16 GB,2,10990,21980,BIRTHDAYGIFT,20661.2,3719.02,2020-01-02,Paid,Transit,Net Banking,PNB,9882508362,"20/560, Bhatia Chowk
Yamunanagar 544515"
CKGIHIDUB01685122974,Vanya Boase,realme/GT Neo 2/Neo Blue/12 GB/256 GB,2,38999,77998,REFERRAL10,70198.2,12635.68,2020-01-02,Pending,Delivered,Net Banking,Axis,8362701590,"H.No. 39
Agate Nagar, Nangloi Jat-727408"
WGEL8AYHP01685122974,Kashvi Kanda,SAMSUNG/Galaxy Note 5 Dual/Gold Platinum/4 GB/32 GB,2,39899,79798,NEWYEAR15,67828.3,12209.09,2020-01-02,Pending,Transit,Digital Wallets,Paytm,9111035908,"94, Sengupta
Jalna-910960"
7QK7192EA01685122974,Armaan Chad,SAMSUNG/Galaxy Note10 Lite/Aura Red/6 GB/128 GB,1,43000,43000,NEWYEAR15,36550.0,6579.0,2020-01-02,Pending,Returned,UPI,Amazon Pay,9143529665,"85/44
Sheth Chowk
Tenali-068666"
AHZZ0ZN4S71685122974,Anya Deol,HTC/One E9+/Meteor Grey/3 GB/32 GB,1,38800,38800,BIRTHDAYGIFT,36472.0,6564.96,2020-01-02,Paid,Returned,Credit Card,RuPay,9156522772,"H.No. 251, Gole
Meerut-603687"
UQJT30BXOL1685122974,Oorja Bala,ASUS/Zenfone Selfie/Purple/3 GB/16 GB,1,13999,13999,BIRTHDAYGIFT,13159.06,2368.63,2020-01-02,Pending,Transit,Digital Wallets,Freecharge,7661169047,"87/248
Sant Road, Tenali 575944"
4F99NNVCOD1685122974,Dhruv Gulati,Apple/iPhone 13 Mini/Pink/4 GB/128 GB,1,69900,69900,,69900,12582.0,2020-01-02,Paid,Transit,Debit Card,Visa,9142312298,"940
Savant
Tadipatri-595256"
B00LEXT8PF1685122974,Shlok Kade,LG/Wing/Illusion Sky/8 GB/128 GB,1,80000,80000,REFERRAL10,72000.0,12960.0,2020-01-02,Pending,Returned,Debit Card,RuPay,9179243609,"H.No. 77
Kale Street
Rewa 209063"
XWJ5YMHB131685122974,Chirag Ratta,OPPO/F19 Pro+ 5G/Fluid Black/8 GB/128 GB,2,29990,59980,,59980,10796.4,2020-01-02,Paid,Delivered,UPI,PhonePe,9193646131,"75/979
Chander Path
Morena-130628"
0AB57ZEMPK1685122974,Pari Atwal,Infinix/Note 5/Berlin Gray/4 GB/64 GB,2,12999,25998,NEWYEAR15,22098.3,3977.69,2020-01-02,Pending,Transit,Credit Card,American Express,9103671074,"H.No. 217
Dhawan Ganj, Kirari Suleman Nagar 041806"
MXG762E7KC1685122974,Yuvaan Majumdar,realme/U1/Fiery Gold/4 GB/64 GB,1,15499,15499,,15499,2789.82,2020-01-02,Pending,Transit,Digital Wallets,Paytm,9129929107,"436, Shankar Street, Kumbakonam 443597"
HR77BXR3M21685122974,Trisha Srinivasan,SAMSUNG/Galaxy A80/Angel Gold/8 GB/128 GB,1,33450,33450,,33450,6021.0,2020-01-02,Paid,Returned,Credit Card,Visa,9182374442,"66/86
Kalla Chowk, Bihar Sharif 292495"
37DD5EVB231685122974,Kartik Arya,Motorola/M/Gold/4 GB/64 GB,2,12999,25998,REFERRAL10,23398.2,4211.68,2020-01-02,Pending,Delivered,Credit Card,American Express,9152345065,"H.No. 20
Banik Nagar
Nellore 580898"
CC2I0XM7331685122974,Divit Ramaswamy,GIONEE/P5 Mini/Yellow/1 GB/8 GB,2,5999,11998,REFERRAL10,10798.2,1943.68,2020-01-02,Paid,Returned,UPI,BHIM UPI,9176962386,"531, Chacko
Durgapur-866427"
QZPE8KEHT31685122974,Dishani Dara,Xiaomi/REDMI 9i/Nature Green/4 GB/64 GB,1,9999,9999,REFERRAL10,8999.1,1619.84,2020-01-02,Pending,Delivered,Digital Wallets,PhonePe,9121670473,"H.No. 967
Sama Path
Nandyal 707248"
UT5NM8RUOD1685122974,Siya Shah,SAMSUNG/Galaxy Note 10 Plus/Aura Glow/12 GB/512 GB,2,95000,190000,BIRTHDAYGIFT,178600.0,32148.0,2020-01-02,Pending,Delivered,UPI,BHIM UPI,9193822391,"64/244
Bhargava Marg, Thane-464614"
NP310EEIXP1685122974,Aarna Chaudhuri,ASUS/Zenfone 4 Selfie/Rose Pink/3 GB/32 GB,1,10999,10999,NEWYEAR15,9349.15,1682.85,2020-01-02,Pending,Delivered,Debit Card,Visa,9142366249,"H.No. 317, Swamy Street, Noida 163188"
DVL6B1W6Q11685122974,Fateh Goda,Motorola/X 2nd Generation/Black/2 GB/16 GB,1,14500,14500,NEWYEAR15,12325.0,2218.5,2020-01-02,Pending,Transit,Credit Card,Visa,9160352926,"32/39
Bansal, Dehradun 818320"
5PIQJO88QJ1685122974,Samarth Dhaliwal,Apple/iPhone 13 Pro Max/Silver/6 GB/128 GB,2,129900,259800,NEWYEAR15,220830.0,39749.4,2020-01-02,Paid,Transit,UPI,BHIM UPI,9116645452,"H.No. 15, Khatri Ganj
Bathinda-993105"
LSY7DOM7ZV1685122974,Biju Issac,Nokia/105/Black/4 MB/4 MB,2,1000,2000,BIRTHDAYGIFT,1880.0,338.4,2020-01-02,Pending,Delivered,Debit Card,Visa,9185334317,"67/10, Mani Nagar, Jammu-538314"
8U720I0DGT1685122974,Vedika Bahl,LG/K10 K420DS/Black Gold/2 GB/16 GB,2,6980,13960,BIRTHDAYGIFT,13122.4,2362.03,2020-01-02,Pending,Transit,UPI,Amazon Pay,8605392800,"60/85, Jayaraman Chowk
Fatehpur-410205"
HE9MIFBPPC1685122974,Indranil Arora,Infinix/Hot 4 Pro/Quartz Black/3 GB/16 GB,2,7499,14998,NEWYEAR15,12748.3,2294.69,2020-01-02,Paid,Returned,Credit Card,Visa,9101304825,"95, Kaur, Panvel-501873"
PN20PN99XM1685122974,Shamik Grewal,Lenovo/A850/White/1 GB/4 GB,2,15999,31998,NEWYEAR15,27198.3,4895.69,2020-01-02,Pending,Returned,UPI,Amazon Pay,9122372085,"74/62, Bath Path
Srinagar 495290"
VU8DL0QOJ11685122974,Kashvi Chand,Apple/iPhone X/Space Gray/3 GB/64 GB,1,91900,91900,REFERRAL10,82710.0,14887.8,2020-01-02,Paid,Transit,Digital Wallets,Paytm,9199126576,"24/45, Sarna Zila
Thiruvananthapuram-093278"
SSQ96JN3EL1685122974,Anahita Goel,vivo/Y51A/Crystal Symphony/4 GB/32 GB,1,22990,22990,NEWYEAR15,19541.5,3517.47,2020-01-02,Pending,Returned,Digital Wallets,Paytm,9117276107,"11/50, Trivedi Path
Meerut 184549"
DUDAW2WGQ81685122974,Ivana Som,realme/6i/Eclipse Black/6 GB/,1,15999,15999,,15999,2879.82,2020-01-02,Paid,Returned,Net Banking,ICICI,9170092228,"82/064
Dada Marg, Chittoor-886031"
F2OACDA8M41685122974,Veer Bhatt,SAMSUNG/Galaxy Note 4/Bronze Gold/3 GB/32 GB,2,51000,102000,BIRTHDAYGIFT,95880.0,17258.4,2020-01-02,Pending,Delivered,Net Banking,SBI,9369198193,"H.No. 12, Lall Ganj
Silchar-734158"
97VSAO6O3O1685122974,Pari Salvi,HTC/820S/Santorini White/2 GB/16 GB,2,25500,51000,BIRTHDAYGIFT,47940.0,8629.2,2020-01-02,Pending,Delivered,UPI,BHIM UPI,9173785765,"47/45
Rege Nagar, Gaya 350534"
T3QF64OMC51685122974,Aaina Rana,Nokia/C3/Sand/2 GB/16 GB,1,7299,7299,,7299,1313.82,2020-01-02,Pending,Returned,UPI,Paytm,7724581867,"462, Sen Road, Raebareli 293619"
L3GCXUDOA51685122974,Vedika Choudhry,Motorola/G40 Fusion/Dynamic Gray/6 GB/128 GB,2,19999,39998,,39998,7199.64,2020-01-02,Pending,Returned,Debit Card,Mastercard,9186588686,"H.No. 94
Keer Road, Haldia 798769"
H16ICABQU61685122974,Abram Sankaran,Apple/iPhone 6s Plus/Rose Gold/2 GB/16 GB,1,49999,49999,,49999,8999.82,2020-01-02,Paid,Returned,UPI,BHIM UPI,9158105506,"04
Bahri
Amroha-179384"
9WXRZHRI591685122974,Seher Jha,realme/8 5G/Supersonic Blue/8 GB/128 GB,2,18999,37998,NEWYEAR15,32298.3,5813.69,2020-01-02,Paid,Returned,Digital Wallets,Amazon Pay,9117047500,"52, Bajaj
Bijapur 186537"
DOLFXDQKZN1685122974,Zain Mann,Apple/iPhone 7 Plus/Red/3 GB/256 GB,2,85400,170800,REFERRAL10,153720.0,27669.6,2020-01-02,Pending,Delivered,Credit Card,RuPay,9180221466,"40/10
Apte Chowk
Mira-Bhayandar 747746"
PNXF7VQJCG1685122974,Priyansh Dhingra,Nokia/3.1/White/3 GB/32 GB,2,13824,27648,REFERRAL10,24883.2,4478.98,2020-01-02,Pending,Delivered,Net Banking,SBI,9151451827,"34/690, Jani Street
Pune 392793"
5EX8G8XXUQ1685122974,Divij Dey,SAMSUNG/Galaxy A22 5G/Mint/8 GB/128 GB,2,23696,47392,NEWYEAR15,40283.2,7250.98,2020-01-02,Pending,Returned,Digital Wallets,Ola Money,9160382582,"78/111, Dixit Nagar
Mathura-422658"
XJVV9ULGCH1685122974,Anika Rastogi,SAMSUNG/Guru Plus B110/Black/512 MB/512 MB,1,1700,1700,REFERRAL10,1530.0,275.4,2020-01-02,Pending,Transit,Net Banking,Axis,9177902375,"H.No. 431, Dara Nagar
Patiala-247983"
LITR983I341685122974,Lakshay Suresh,Apple/iPhone 12 Mini/White/4GB/256 GB,1,74900,74900,NEWYEAR15,63665.0,11459.7,2020-01-02,Paid,Returned,Net Banking,ICICI,9142845456,"H.No. 870
Konda Road
Gandhidham-162821"
E42XBWTXDC1685122974,Shalv Vora,LG/Q Stylus+/Black/4 GB/64 GB,2,24000,48000,NEWYEAR15,40800.0,7344.0,2020-01-02,Pending,Transit,Net Banking,SBI,9146013440,"H.No. 567
Gala Chowk, Raurkela Industrial Township-865890"
F9DG92VAOJ1685122974,Renee Aggarwal,SAMSUNG/M52 5G/Blazing Black/6 GB/128 GB,1,25990,25990,NEWYEAR15,22091.5,3976.47,2020-01-02,Pending,Returned,Digital Wallets,Ola Money,9153340792,"79/625, Trivedi Circle, Thiruvananthapuram 266405"
XK57CV639R1685122974,Vedika Bose,SAMSUNG/Galaxy S8 Plus/Midnight Black/6 GB/128 GB,1,48669,48669,BIRTHDAYGIFT,45748.86,8234.79,2020-01-02,Pending,Returned,Net Banking,HDBC,9102671339,"54/814
Walla Nagar, Dhanbad-845303"
PDMWV5YZ2H1685122974,Kashvi Sachar,Nokia/215 4G DS/Black/64 MB/128 MB,1,3220,3220,,3220,579.6,2020-01-02,Paid,Delivered,Digital Wallets,Freecharge,9180033897,"036, Gopal Ganj, Raipur-180401"
BKLDQW4IUC1685122974,Yuvraj  Bansal,Nokia/C01 Plus/Blue/2 GB/16 GB,2,6499,12998,BIRTHDAYGIFT,12218.12,2199.26,2020-01-02,Paid,Transit,Digital Wallets,PhonePe,7642217455,"H.No. 09, Choudhary Marg
Medininagar 392527"
1RCKVQGQOQ1685122974,Yasmin Kunda,OPPO/A52/Stream White/4 GB/128 GB,2,17990,35980,,35980,6476.4,2020-01-02,Paid,Transit,UPI,Paytm,9937249855,"H.No. 468, Verma Street
Ahmedabad-749415"
S29ACNU5NP1685122974,Zaina Chandra,SAMSUNG/Galaxy A72/Awesome Violet/8 GB/256 GB,2,43999,87998,REFERRAL10,79198.2,14255.68,2020-01-02,Paid,Delivered,UPI,BHIM UPI,9164760813,"47/001
Bhatt Path, Bettiah-676544"
8HY5B35C9H1685122974,Jayant Kapadia,SAMSUNG/M01 core/Red/2 GB/32 GB,2,5990,11980,REFERRAL10,10782.0,1940.76,2020-01-02,Pending,Transit,Digital Wallets,PhonePe,9146218242,"H.No. 716
Halder Ganj
Kavali-989384"
EYYCPRT6GR1685122974,Advika Sastry,Xiaomi/Redmi 9/Sky Blue/4 GB/128 GB,1,11990,11990,NEWYEAR15,10191.5,1834.47,2020-01-02,Paid,Delivered,Digital Wallets,Paytm,9138014820,"H.No. 640
Mani
Bokaro 027833"
T9CT184R8U1685122974,Zaina Mani,SAMSUNG/Galaxy A12/White/4 GB/64 GB,1,13999,13999,REFERRAL10,12599.1,2267.84,2020-01-02,Paid,Delivered,UPI,PhonePe,9110926323,"39/202, Boase Marg, Khammam 191326"
9632E7O9GA1685122974,Saanvi Ganguly,SAMSUNG/M31 Prime/IceBerg Blue/6 GB/64 GB,1,18699,18699,NEWYEAR15,15894.15,2860.95,2020-01-02,Paid,Delivered,UPI,Amazon Pay,9134206050,"61/98
Varghese Circle
Firozabad-811414"
Y1FSZYK5TD1685122974,Myra Grover,realme/6/Comet White/6 GB/,2,17999,35998,,35998,6479.64,2020-01-02,Paid,Delivered,Digital Wallets,Paytm,7961733544,"28/67
Sethi Path, Chittoor-865720"
1MGL956WCP1685122975,Ahana  Vyas,GIONEE/M7 Power/Gold/4 GB/64 GB,2,15399,30798,REFERRAL10,27718.2,4989.28,2020-01-02,Paid,Transit,Credit Card,Diners Club,9176905267,"54/22, Apte Ganj, Sirsa-118760"
JID805KBSB1685122975,Shanaya Vora,Apple/iPhone 11/Green/4GB/64 GB,2,49900,99800,,99800,17964.0,2020-01-02,Paid,Returned,Debit Card,Visa,9189226043,"404
Handa Marg
Jalna 784889"
2NHRGYX49C1685122975,Anahita Chanda,Nokia/7.1/Steel/4 GB/64 GB,2,12998,25996,BIRTHDAYGIFT,24436.24,4398.52,2020-01-02,Paid,Returned,Credit Card,Mastercard,9157435264,"590
Dora Zila
Ichalkaranji 871564"
6E19RG5Y2B1685122975,Neelofar Mannan,realme/8 5G/Supersonic Blue/8 GB/128 GB,2,18999,37998,NEWYEAR15,32298.3,5813.69,2020-01-02,Paid,Transit,UPI,PhonePe,9150460624,"27/51, Grewal Street
Hubli–Dharwad-903075"
JRAHBNEFPN1685122975,Miraan Srivastava,Nokia/3.1 Plus/White/3 GB/32 GB,2,7399,14798,BIRTHDAYGIFT,13910.12,2503.82,2020-01-02,Paid,Returned,UPI,BHIM UPI,8463470982,"69/743, Mall Road
Gandhidham 551744"
LP4NV9WMFF1685122975,Anya Bajwa,Nokia/7.2/Cyan Green/4 GB/64 GB,1,19999,19999,REFERRAL10,17999.1,3239.84,2020-01-02,Paid,Transit,Digital Wallets,Ola Money,9185645889,"H.No. 58, Kota Marg, Guntakal 008145"
KJGN45AHWR1685122975,Anika Jain,realme/Narzo 30A/Laser Blue/3 GB/32 GB,1,9999,9999,BIRTHDAYGIFT,9399.06,1691.83,2020-01-02,Pending,Returned,Credit Card,RuPay,9162112774,"H.No. 923
Bali Circle
Chandrapur-009010"
WLLR2OS74C1685122975,Saanvi Cheema,OPPO/A12/Flowing Silver/4 GB/64 GB,2,11990,23980,REFERRAL10,21582.0,3884.76,2020-01-02,Pending,Transit,Net Banking,HDBC,7847307166,"11/31
Vaidya Chowk, Gudivada 234848"
0CM080PKZM1685122975,Krish Atwal,Xiaomi/MI 11X 5G/LUNAR WHITE/6 GB/128 GB,1,28990,28990,REFERRAL10,26091.0,4696.38,2020-01-02,Paid,Transit,Digital Wallets,Mobikwik,9118130267,"91/74
Ray Nagar, Davanagere 075760"
QZ877L158X1685122975,Jhanvi Sharaf,Google Pixel/XL/Very Silver/4 GB/128 GB,1,76000,76000,NEWYEAR15,64600.0,11628.0,2020-01-02,Paid,Returned,UPI,Google Pay,9114594596,"27, Seth, Thanjavur 903055"
QCD2HQ64ZC1685122975,Keya Sarin,Apple/iPhone 13 Pro Max/Alpine Green/4GB/512 GB,2,159900,319800,NEWYEAR15,271830.0,48929.4,2020-01-02,Paid,Returned,UPI,PhonePe,9072085712,"H.No. 370
Ravel
Anantapur-116309"
QG61EFCNO41685122975,Devansh Hari,OPPO/A57/Black/3 GB/32 GB,2,14990,29980,NEWYEAR15,25483.0,4586.94,2020-01-02,Pending,Delivered,Debit Card,RuPay,9199289695,"66, Sarna Path
Shimla-442404"
96QC9PLDZY1685122975,Dhanuk Kadakia,SAMSUNG/Galaxy S20+/Cloud Blue/8 GB/128 GB,2,83000,166000,REFERRAL10,149400.0,26892.0,2020-01-02,Pending,Transit,Net Banking,ICICI,8247818567,"433, Chaudhary Marg, Thoothukudi 166861"
Y0QRK0W0D41685122975,Neysa Sibal,Apple/iPhone 6s Plus/Rose Gold/2 GB/16 GB,1,49999,49999,REFERRAL10,44999.1,8099.84,2020-01-02,Paid,Transit,Net Banking,PNB,9135160477,"85/172
Sankar Nagar, Guntakal-984223"
SA19NUWBYI1685122975,Zain Chopra,SAMSUNG/Galaxy A22 5G/Grey/8 GB/128 GB,1,23999,23999,,23999,4319.82,2020-01-02,Paid,Delivered,Digital Wallets,Paytm,9905146844,"H.No. 335
Krishnan Street, Gorakhpur-277876"
91TSJGEXR21685122975,Taimur Sarkar,Xiaomi/Mi A2/Gold/4 GB/64 GB,1,12499,12499,BIRTHDAYGIFT,11749.06,2114.83,2020-01-02,Pending,Returned,Net Banking,HDBC,7179217107,"38/217
Bhardwaj Road
Dehri 106310"
ATSAQZ2FBK1685122975,Kashvi Chowdhury,Xiaomi/Redmi Y2/Black/4 GB/64 GB,2,10999,21998,BIRTHDAYGIFT,20678.12,3722.06,2020-01-02,Pending,Delivered,UPI,BHIM UPI,9144391442,"395
Sarraf Circle, Rohtak-141407"
C7K7O2WS8I1685122975,Urvi Srinivas,Lenovo/A7000/White/2 GB/8 GB,2,8999,17998,NEWYEAR15,15298.3,2753.69,2020-01-02,Pending,Returned,Debit Card,Mastercard,9184239276,"H.No. 70, Tank Chowk
Vijayawada-649537"
EYUSRWGF8U1685122975,Aarav Kashyap,LG/Velvet Dual Screen/Aurora Silver/6 GB/128 GB,1,55000,55000,BIRTHDAYGIFT,51700.0,9306.0,2020-01-02,Paid,Transit,Net Banking,ICICI,9182667571,"08, Dixit Ganj, Tenali-570626"
YZWWKW8HLM1685122975,Aaina Gera,OPPO/F3 Plus/Gold/4 GB/64 GB,1,12990,12990,NEWYEAR15,11041.5,1987.47,2020-01-02,Pending,Delivered,UPI,PhonePe,9144178320,"75/06
Trivedi, Bhilwara 013458"
VH6R7TQ8HR1685122975,Kavya Goswami,SAMSUNG/Metro 360/Black/64 MB/100 MB,2,3499,6998,,6998,1259.64,2020-01-02,Paid,Transit,UPI,PhonePe,9115673347,"H.No. 17
Buch
Belgaum 668446"
796D6821XB1685122975,Eshani D’Alia,SAMSUNG/Galaxy S7 Edge/Gold Platinum/4 GB/32 GB,1,41900,41900,BIRTHDAYGIFT,39386.0,7089.48,2020-01-02,Pending,Delivered,Net Banking,Axis,9149874592,"17
Cherian Path, Nellore 531281"
3E3DCNKHAK1685122975,Vritika Desai,SAMSUNG/Metro 313/Black/4 MB/2 MB,2,2050,4100,REFERRAL10,3690.0,664.2,2020-01-02,Paid,Returned,UPI,PhonePe,9195107370,"19/318, Char Street, Saharsa-759807"
7QFK5OQS5D1685122975,Shray Sethi,Nokia/TA-1174 / TA-1299/Black/4 MB/4 MB,1,1149,1149,BIRTHDAYGIFT,1080.06,194.41,2020-01-02,Paid,Transit,Net Banking,ICICI,9123403151,"872, Saran Chowk
Anand 418799"
9KAYCYGSGP1685122975,Zaina Savant,Lenovo/Sisley S60/Grey/2 GB/8 GB,2,6980,13960,NEWYEAR15,11866.0,2135.88,2020-01-02,Paid,Returned,Digital Wallets,Ola Money,9117301144,"06/10
Hayre Ganj
Muzaffarnagar 101417"
RQB9YZ9TEQ1685122975,Veer Kannan,GIONEE/P7/Grey/2 GB/16 GB,1,4750,4750,BIRTHDAYGIFT,4465.0,803.7,2020-01-02,Paid,Transit,Credit Card,Visa,9108439714,"86/009
Saxena Path, Pudukkottai-354576"
RAF6GL9A7S1685122975,Aaryahi Ratti,SAMSUNG/Galaxy A12/Black/6 GB/128 GB,1,14999,14999,NEWYEAR15,12749.15,2294.85,2020-01-02,Paid,Transit,Digital Wallets,Ola Money,9136366259,"H.No. 54, Sant Circle, Dhanbad-432793"
NG14QKDI7E1685122975,Nayantara Chaudhary,Apple/iPhone 7 Plus/Red/3 GB/128 GB,2,42900,85800,BIRTHDAYGIFT,80652.0,14517.36,2020-01-02,Paid,Delivered,UPI,PhonePe,9257521882,"H.No. 629, Kadakia Chowk, Ranchi-882896"
B6Y5GF7QZY1685122975,Kartik Shah,OPPO/A5s/Green/4 GB/64 GB,1,15677,15677,NEWYEAR15,13325.45,2398.58,2020-01-02,Pending,Returned,Net Banking,ICICI,8260317116,"60/71, Bhatnagar Marg
Sambhal-598388"
0DKLOWYNKR1685122975,Yashvi Sankaran,SAMSUNG/Galaxy Z Fold3 5G/Phantom Black/12 GB/512 GB,1,179999,179999,REFERRAL10,161999.1,29159.84,2020-01-02,Pending,Transit,Digital Wallets,Paytm,9107043511,"H.No. 58
Kaur Marg
Tadipatri-339913"
B0GRSSP8RA1685122975,Vaibhav Mahal,SAMSUNG/Galaxy J5 Prime/Gold/3 GB/32 GB,2,13900,27800,,27800,5004.0,2020-01-02,Paid,Delivered,Debit Card,Mastercard,9363120916,"H.No. 25
Lata Ganj, Khammam-984752"
F8PJOD476Z1685122975,Krish Cherian,SAMSUNG/Galaxy A21s/Black/4 GB/64 GB,1,17999,17999,REFERRAL10,16199.1,2915.84,2020-01-02,Pending,Transit,Net Banking,HDBC,9119391790,"88/135
Rao Ganj
Bhopal-473232"
YIQ2MBET821685122975,Bhavin Rajagopal,SAMSUNG/Galaxy M30s/Black/4 GB/64 GB,1,14990,14990,,14990,2698.2,2020-01-02,Paid,Delivered,Net Banking,HDBC,9142685658,"86
Sarin Ganj
Kumbakonam 865781"
BNKB47R99K1685122975,Manikya Goyal,Nokia/225 4g ds/Black/64 MB/128 MB,2,3999,7998,NEWYEAR15,6798.3,1223.69,2020-01-02,Paid,Returned,Credit Card,Mastercard,8519174866,"25
Varma Zila
Jhansi 815963"
8CKLCN3CU81685122975,Kashvi Mammen,HTC/Desire 516/Pearl White/1 GB/4 GB,1,15200,15200,REFERRAL10,13680.0,2462.4,2020-01-02,Pending,Transit,Credit Card,Mastercard,9171870641,"H.No. 06
Bhagat Marg, Naihati 407440"
8MFPBRP5ND1685122975,Vivaan Karnik,LG/W31/midnight blue/4 GB/64 GB,1,9999,9999,,9999,1799.82,2020-01-02,Pending,Transit,Digital Wallets,Google Pay,9135904233,"30/023
Dora Marg
Bally-866045"
Y80AYRJ4XQ1685122975,Akarsh Dara,realme/8s 5G/Universe Purple/6 GB/128 GB,1,20999,20999,REFERRAL10,18899.1,3401.84,2020-01-02,Paid,Delivered,Digital Wallets,Mobikwik,9128165351,"81/486
Bhagat Chowk
Kumbakonam 798281"
VK0R633UZ21685122975,Ryan Maharaj,Infinix/Smart 5/Obsidian Black/2 GB/32 GB,2,8999,17998,NEWYEAR15,15298.3,2753.69,2020-01-02,Pending,Transit,Digital Wallets,Google Pay,7897311085,"86/263
Konda Street
Patna-250546"
VZMGU7X2AE1685122975,Vedika Vora,Motorola/G9 Power/Metallic Sage/4 GB/64 GB,1,15999,15999,REFERRAL10,14399.1,2591.84,2020-01-02,Pending,Returned,Credit Card,Diners Club,7940867160,"H.No. 019, Varma Chowk
Gulbarga 239101"
KUPRTEQW3T1685122975,Anay Sahni,SAMSUNG/Galaxy Core Prime G361 Dual Sim - White/White/1 GB/8 GB,2,7999,15998,NEWYEAR15,13598.3,2447.69,2020-01-02,Pending,Transit,Net Banking,Axis,9101689809,"778
Sha Circle, Ambala 899614"
SMUY5LOHP11685122975,Hiran Bhatia,Apple/iPhone 13 Pro/Gold/6 GB/512 GB,2,149900,299800,BIRTHDAYGIFT,281812.0,50726.16,2020-01-02,Pending,Transit,Digital Wallets,Paytm,9199105689,"H.No. 84, Chaudry Zila
Tirunelveli 917793"
B50F3RYMHT1685122975,Khushi Bhasin,Apple/iPhone 11/Black/4GB/128 GB,2,54900,109800,BIRTHDAYGIFT,103212.0,18578.16,2020-01-02,Paid,Returned,Digital Wallets,Freecharge,8265542102,"58, Mann, Rourkela 486653"
BJGW7R6MX01685122975,Stuvan Warrior,SAMSUNG/Galaxy A22 5G/Violet/6 GB/128 GB,1,22499,22499,,22499,4049.82,2020-01-02,Paid,Returned,Digital Wallets,Cash on Delivery (COD),9110010858,"H.No. 68, Sami
Tirupati 399607"
R197T4RAG41685122975,Heer Ramesh,GIONEE/A1 Lite/Gold/3 GB/32 GB,1,11499,11499,,11499,2069.82,2020-01-02,Pending,Transit,Net Banking,PNB,9172943283,"43, Vaidya Zila, Aligarh-351538"
AL5QAH6LQ11685122975,Raghav Dhillon,Apple/iPhone 13 Pro Max/Graphite/6 GB/1 TB,1,179900,179900,,179900,32382.0,2020-01-02,Paid,Returned,Net Banking,HDBC,9172917810,"202
Sachar Road, Bokaro 286221"
